488101	12
488116	11
488121	11
488126	12
488131	12
488136	12
488141	11
488146	12
488151	12
488156	11
488161	12
488166	11
488171	12
488176	11
488181	13
488186	12
488192	12
488197	11
488202	11
488207	12
488212	11
488217	11
488222	11
488227	12
488232	12
488237	13
488242	11
488247	11
488252	11
488257	11
488262	13
488267	11
488272	12
488278	11
488283	11
488288	12
488293	11
488298	12
488303	11
488308	12
488313	11
488318	11
488323	11
488328	11
488333	11
488338	11
488343	11
488348	10
488353	12
488358	11
488363	12
488368	11
488373	12
488378	11
488383	12
488388	11
488393	12
488398	13
488403	12
488408	12
488413	11
488418	13
488423	12
488428	12
488433	12
488438	11
488443	12
488448	12
488453	13
488458	12
488463	12
488468	12
488473	13
488478	13
488483	12
488488	12
488493	12
488498	12
488503	12
488508	12
488513	12
488518	12
488523	12
488528	12
488534	13
488539	12
488544	12
488549	12
488554	12
488559	12
488564	12
488569	12
488574	11
488579	12
488584	12
488589	13
488594	12
488599	12
488604	11
488609	12
488614	13
488619	12
488624	12
488629	11
488634	12
488639	12
488644	12
488649	12
488654	12
488659	11
488664	11
488669	13
488674	12
488679	12
488684	11
488689	12
488694	12
488699	12
488704	12
488709	12
488714	12
488719	12
488724	12
488729	12
488734	12
488739	12
488744	12
488749	13
488754	12
488759	12
488764	11
488769	12
488774	12
488779	12
488784	12
488790	12
488795	12
488800	12
488805	13
488810	12
488815	12
488820	12
488825	12
488830	13
488835	12
488840	12
488845	11
488850	12
488855	12
488860	13
488865	12
488870	12
488875	12
488880	12
488885	13
488890	12
488895	12
488900	11
488905	12
488910	12
488915	12
488920	12
488925	12
488930	12
488935	12
488940	12
488945	12
488950	12
488955	11
488960	12
488965	12
488970	12
488975	12
488980	12
488985	12
488990	12
488995	13
489000	12
489005	12
489010	12
489015	12
489020	13
489025	12
489030	12
489035	11
489040	12
489046	12
489051	11
489056	12
489061	11
489066	12
489071	12
489076	13
489081	12
489086	12
489091	11
489096	12
489101	13
489106	12
489111	12
489116	11
489121	12
489126	12
489131	12
489136	12
489141	12
489146	12
489151	12
489156	13
489161	12
489166	12
489171	12
489176	13
489181	12
489186	12
489191	12
489196	12
489201	12
489206	12
489211	13
489216	12
489221	12
489226	11
489231	12
489236	12
489241	12
489246	12
489251	11
489256	12
489261	12
489266	12
489271	12
489276	12
489281	11
489286	12
489291	13
489296	12
489302	12
489307	11
489312	12
489317	13
489322	12
489327	12
489332	11
489337	12
489342	12
489347	12
489352	12
489357	12
489362	12
489367	12
489372	13
489377	12
489382	12
489387	12
489392	12
489397	12
489402	13
489407	12
489412	12
489417	12
489422	12
489427	13
489432	12
489437	12
489442	11
489447	12
489452	12
489457	12
489462	12
489467	12
489472	12
489477	12
489482	13
489487	12
489492	12
489497	11
489502	12
489507	13
489512	12
489517	12
489522	13
489527	13
489532	12
489537	13
489542	12
489547	12
489552	12
489558	12
489563	13
489568	12
489573	12
489578	11
489583	12
489588	12
489593	12
489598	12
489603	12
489608	13
489613	12
489618	13
489623	12
489628	12
489633	11
489638	12
489643	13
489648	12
489653	12
489658	12
489663	12
489668	12
489673	13
489678	12
489683	12
489688	11
489693	12
489698	12
489703	12
489708	12
489713	11
489718	12
489723	12
489728	12
489733	12
489738	11
489743	12
489748	12
489753	13
489758	12
489763	12
489768	11
489773	12
489778	12
489783	12
489788	12
489793	12
489798	12
489803	12
489808	13
489814	12
489819	12
489824	12
489829	12
489834	12
489839	12
489844	12
489849	11
489854	12
489859	12
489864	12
489869	12
489874	12
489879	12
489884	12
489889	13
489894	12
489899	12
489904	11
489909	12
489914	13
489919	12
489924	12
489929	12
489934	12
489939	12
489944	13
489949	12
489954	12
489959	12
489964	12
489969	13
489974	12
489979	12
489984	12
489989	13
489994	12
489999	12
490004	12
490009	12
490014	12
490019	12
490024	13
490029	12
490034	12
490039	11
490044	12
490049	12
490054	12
490059	12
490064	11
490070	12
490075	12
490080	12
490085	12
490090	12
490095	11
490100	11
490105	13
490110	12
490115	12
490120	11
490125	12
490130	12
490135	12
490140	12
490145	11
490150	12
490155	11
490160	13
490165	12
490170	12
490175	11
490180	12
490185	12
490190	12
490195	12
490200	12
490205	12
490210	12
490215	12
490220	12
490225	12
490230	11
490235	11
490240	12
490245	11
490250	12
490255	11
490260	12
490265	12
490270	12
490275	12
490280	11
490285	11
490290	11
490295	13
490300	11
490305	12
490310	11
490315	12
490320	12
490326	11
490331	12
490336	11
490341	12
490346	11
490351	12
490356	12
490361	11
490366	12
490371	12
490376	13
490381	12
490386	12
490391	11
490396	12
490401	12
490406	12
490411	12
490416	11
490421	11
490426	11
490431	12
490436	11
490441	12
490446	11
490451	11
490456	12
490461	11
490466	11
490471	11
490476	12
490481	11
490486	12
490491	11
490496	12
490501	11
490506	11
490511	12
490516	12
490521	12
490526	11
490531	12
490536	12
490541	12
490546	11
490551	11
490556	11
490561	11
490566	13
490571	10
490576	12
490582	11
490587	11
490592	12
490597	11
490602	12
490607	11
490612	12
490617	11
490622	11
490627	11
490632	11
490637	11
490642	11
490647	13
490652	10
490657	12
490662	11
490667	11
490672	11
490677	11
490682	12
490687	11
490692	12
490697	12
490702	13
490707	12
490712	12
490717	11
490722	12
490727	12
490732	12
490737	12
490742	11
490747	12
490752	11
490757	13
490762	12
490767	12
490772	11
490777	12
490782	13
490787	12
490792	12
490797	11
490802	12
490807	11
490812	12
490817	12
490822	11
490827	12
490832	11
490838	13
490843	12
490848	12
490853	12
490858	12
490863	13
490868	11
490873	12
490878	11
490883	12
490888	12
490893	12
490898	12
490903	12
490908	11
490913	11
490918	12
490923	12
490928	12
490933	11
490938	12
490943	12
490948	12
490953	12
490958	11
490963	12
490968	12
490973	13
490978	11
490983	12
490988	11
490993	12
490998	12
491003	11
491008	11
491013	11
491018	11
491023	11
491028	12
491033	12
491038	12
491043	11
491048	11
491053	12
491058	11
491063	12
491068	11
491073	12
491078	12
491083	11
491088	12
491094	11
491099	12
491104	11
491109	13
491114	11
491119	15
491124	16
491129	16
491134	17
491139	16
491144	16
491149	16
491154	16
491159	15
491164	12
491169	11
491174	11
491179	11
491184	11
491189	12
491194	10
491199	11
491204	11
491209	11
491214	11
491219	11
491224	11
491229	11
491234	11
491239	11
491244	16
491249	14
491254	15
491259	16
491264	16
491269	15
491274	16
491279	16
491284	16
491289	12
491294	11
491299	11
491304	10
491309	11
491314	11
491319	11
491324	11
491329	11
491334	11
491339	11
491344	11
491350	11
491355	10
491360	11
491365	11
491370	15
491375	15
491380	16
491385	15
491390	16
491395	16
491400	16
491405	15
491410	16
491415	12
491420	11
491425	11
491430	11
491435	12
491440	11
491445	11
491450	11
491455	11
491460	13
491465	10
491470	11
491475	11
491480	12
491485	12
491490	12
491495	16
491500	16
491505	16
491510	16
491515	18
491520	16
491525	17
491530	17
491535	17
491540	13
491545	14
491550	14
491555	13
491560	15
491565	13
491570	15
491575	15
491580	15
491585	15
491590	15
491595	17
491600	16
491606	17
491611	17
491616	18
491621	21
491626	22
491631	22
491636	22
491641	23
491646	22
491651	24
491656	23
491661	23
491666	19
491671	19
491676	20
491681	20
491686	20
491691	21
491696	22
491701	21
491706	21
491711	21
491716	22
491721	22
491726	21
491731	24
491736	22
491741	23
491746	28
491751	28
491756	28
491761	28
491766	29
491771	29
491776	29
491781	29
491786	31
491791	26
491796	26
491801	25
491806	25
491811	25
491816	25
491821	26
491826	27
491831	27
491836	27
491841	29
491846	27
491859	28
491864	27
491869	33
491874	32
491879	33
491884	33
491889	33
491894	34
491899	34
491904	34
491909	34
491914	31
491919	31
491924	32
491929	32
491934	32
491939	32
491944	32
491949	34
491954	32
491959	34
491964	34
491969	35
491974	35
491979	34
491984	36
491990	35
491995	40
492000	41
492005	42
492010	42
492015	42
492020	42
492025	42
492030	44
492035	42
492040	38
492045	38
492050	38
492055	39
492060	38
492065	39
492070	40
492075	40
492080	41
492085	43
492090	42
492095	42
492100	41
492105	42
492110	43
492115	42
492120	48
492125	48
492130	48
492135	47
492140	48
492145	48
492150	48
492155	49
492160	50
492165	46
492170	46
492175	46
492180	46
492185	47
492190	47
492195	48
492200	49
492205	50
492210	51
492215	50
492220	50
492225	49
492230	49
492235	48
492240	48
492246	53
492251	54
492256	55
492261	55
492266	55
492271	55
492276	56
492281	56
492286	57
492291	54
492296	54
492301	55
492306	54
492311	53
492316	51
492321	52
492326	52
492331	53
492336	54
492341	56
492346	57
492351	57
492356	58
492361	56
492366	57
492371	61
492376	62
492381	61
492386	61
492391	62
492396	63
492401	63
492406	61
492411	63
492416	58
492421	59
492426	59
492431	60
492436	61
492441	60
492446	60
492451	59
492456	59
492461	59
492466	59
492471	59
492476	60
492481	61
492486	61
492491	63
492496	66
492502	66
492507	66
492512	66
492517	66
492522	66
492527	66
492532	67
492537	64
492542	63
492547	63
492552	60
492557	60
492562	59
492567	61
492572	63
492577	62
492582	64
492587	64
492592	63
492597	62
492602	62
492607	61
492612	62
492617	62
492622	68
492627	69
492632	68
492637	69
492642	69
492647	69
492652	69
492657	69
492662	66
492667	66
492672	66
492677	65
492682	66
492687	64
492692	64
492697	64
492702	65
492707	66
492712	66
492717	67
492722	67
492727	66
492732	65
492737	66
492742	65
492747	70
492752	70
492758	69
492763	71
492768	70
492773	71
492778	71
492783	71
492788	67
492793	66
492798	68
492803	68
492808	68
492813	68
492818	69
492823	67
492828	67
492833	66
492838	66
492843	66
492848	65
492853	66
492858	65
492863	66
492868	67
492873	71
492878	72
492883	73
492888	73
492893	72
492898	73
492903	72
492908	73
492913	69
492918	68
492923	67
492928	67
492933	67
492938	68
492943	69
492948	69
492953	71
492958	70
492963	69
492968	69
492973	68
492978	68
492983	68
492988	68
492993	70
492998	74
493003	74
493008	75
493014	74
493019	75
493024	74
493029	73
493034	76
493039	70
493044	71
493049	71
493054	71
493059	70
493064	69
493069	69
493074	68
493079	68
493084	68
493089	68
493094	68
493099	69
493104	70
493109	70
493114	71
493119	70
493124	71
493129	72
493134	71
493139	71
493144	72
493149	71
493154	72
493159	72
493164	71
493169	72
493174	70
493179	71
493184	70
493189	70
493194	70
493199	69
493204	70
493209	71
493214	71
493219	72
493224	73
493229	72
493234	72
493239	72
493244	72
493249	73
493254	72
