35639	23
36175	29
36180	23
36185	21
36190	19
36195	20
36200	19
36205	19
36210	19
36215	19
36220	20
36225	20
36230	19
36235	19
36240	19
36245	20
36250	20
36255	20
36260	19
36265	19
36270	19
36275	20
36280	19
36285	19
36290	20
36295	19
36300	19
36305	20
36310	19
36315	19
36320	19
36325	19
36330	19
36335	19
36340	20
36345	19
36350	18
36355	20
36360	20
36365	20
36370	19
36375	19
36380	19
36385	18
36390	18
36395	19
36400	19
36405	19
36410	19
36415	19
36420	19
36425	19
36582	29
36587	26
36592	20
36597	19
36602	18
36608	19
36613	19
36618	20
36623	18
36628	19
36633	19
36638	19
36643	19
36648	20
36653	20
36658	19
36663	19
36668	19
36673	19
36678	19
36683	19
36688	19
36694	18
36699	18
36704	18
36709	18
36714	17
36719	18
36724	19
36729	19
36734	19
36739	18
36744	19
36749	19
36754	19
36759	19
36764	19
36769	19
36774	19
36779	20
36784	19
36789	19
36794	19
36799	20
36804	19
36809	19
36814	18
36819	19
36824	19
36829	19
36834	19
36957	31
36962	26
36967	20
36972	19
36977	18
36982	19
36987	19
36992	20
36997	19
37002	19
37007	19
37012	19
37017	19
37022	19
37027	18
37032	18
37037	18
37042	18
37047	18
37052	18
37057	19
37062	18
37067	18
37072	18
37078	18
37083	19
37088	20
37093	18
37098	19
37103	19
37108	19
37113	18
37118	18
37123	18
37128	18
37133	18
37138	18
37143	18
37148	18
37153	18
37158	19
37163	19
37168	20
37173	20
37178	19
37183	19
37188	20
37193	19
37198	17
37203	18
37208	19
37330	22
37335	23
37340	19
37345	19
37350	20
37355	20
37360	19
37365	19
37370	20
37376	20
37381	19
37386	20
37391	19
37396	19
37401	18
37406	19
37411	15
37416	19
37421	19
37426	18
37431	18
37436	18
37441	15
37446	19
37451	19
37456	19
37462	19
37467	20
37472	19
37477	20
37482	18
37487	16
37492	19
37497	18
37502	18
37507	19
37512	19
37517	15
37522	19
37527	19
37532	17
37537	20
37542	20
37547	19
37552	20
37557	19
37562	19
37567	19
37572	20
37577	12
37582	20
37705	33
37710	19
37715	19
37720	18
37725	17
37730	16
37735	17
37740	17
37745	18
37750	17
37755	18
37760	18
37765	18
37770	18
37775	18
37780	18
37785	19
37790	20
37795	19
37800	18
37805	16
37810	18
37815	19
37820	19
37825	18
37830	19
37835	19
37840	19
37846	19
37851	19
37856	18
37861	18
37866	18
37871	19
37876	18
37881	18
37886	18
37891	18
37896	18
37901	18
37906	18
37911	18
37916	16
37921	18
37926	19
37931	18
37936	18
37941	18
37946	19
37951	19
37956	19
37961	19
38086	16
38091	24
38096	19
38102	19
38107	19
38112	19
38117	20
38122	20
38127	20
38132	20
38137	20
38142	19
38147	19
38152	19
38157	19
38162	19
38167	18
38172	19
38177	18
38182	18
38187	19
38192	18
38197	19
38202	19
38207	19
38212	18
38217	18
38222	19
38227	18
38232	19
38237	19
38242	19
38247	19
38252	18
38257	18
38262	18
38267	19
38272	19
38277	19
38282	18
38287	17
38292	17
38297	18
38302	19
38307	19
38312	19
38317	19
38322	19
38327	18
38332	20
38337	19
38342	21
38347	22
38352	20
38358	20
38363	19
38368	19
38373	20
38378	19
38383	19
38388	18
38393	19
38398	19
38403	19
38408	18
38413	18
38418	18
38423	18
38428	18
38433	18
38438	19
38443	17
38448	17
38453	18
38458	18
38463	18
38468	18
38473	18
38478	17
38483	17
38488	17
38493	18
38498	18
38503	18
38508	18
38513	19
38518	19
38523	19
38528	19
38533	19
38538	19
38543	18
38548	18
38553	18
38558	18
38563	18
38568	17
38573	18
38578	18
38583	18
38588	18
38593	17
38598	19
38603	20
38608	18
38614	17
38619	17
38624	16
38629	18
38634	17
38639	18
38644	18
38649	19
38654	19
38659	18
38664	19
38669	19
38674	19
38679	19
38684	20
38689	19
38694	19
38699	18
38704	18
38709	19
38714	19
38719	18
38724	18
38729	17
38734	18
38739	18
38744	19
38749	19
38754	19
38759	19
38764	18
38769	18
38774	19
38779	19
38784	19
38789	19
38794	18
38799	19
38804	18
38809	18
38814	18
38819	18
38824	19
38829	19
38834	18
38839	18
38844	18
38849	18
38854	21
38859	23
38864	20
38870	19
38875	19
38880	19
38885	19
38890	19
38895	20
38900	19
38905	18
38910	16
38915	19
38920	19
38925	18
38930	18
38935	18
38940	18
38945	18
38950	18
38955	17
38960	18
