27331	15
27631	28
27636	14
27641	15
27646	13
27651	13
27656	13
27661	13
27666	13
27671	13
27676	13
27681	13
27686	12
27691	12
27696	11
27701	11
27706	11
27711	12
27716	12
27721	13
27726	12
27731	11
27736	13
27741	11
27746	12
27751	12
27756	11
27761	12
27766	13
27771	13
27776	13
27781	13
27786	12
27791	12
27796	12
27801	11
27806	12
27811	12
27816	12
27821	14
27826	13
27831	12
27836	13
27841	12
27846	13
27851	12
27856	12
27862	13
27867	13
27872	14
27877	13
27882	13
28039	26
28044	13
28049	13
28054	12
28059	11
28064	12
28069	14
28075	12
28080	12
28085	12
28090	11
28095	12
28100	11
28105	11
28110	11
28115	12
28120	12
28125	12
28130	12
28135	11
28140	11
28145	12
28150	12
28155	12
28160	13
28165	13
28170	13
28175	12
28180	12
28185	12
28190	12
28195	12
28200	12
28205	12
28210	11
28215	11
28220	11
28225	12
28230	11
28235	10
28240	11
28246	11
28251	11
28256	9
28261	8
28266	10
28271	9
28276	11
28281	11
28286	11
28291	11
28414	22
28419	14
28424	13
28429	11
28434	12
28439	13
28444	12
28449	12
28454	11
28459	12
28464	11
28469	11
28474	12
28479	11
28484	11
28489	11
28494	12
28499	12
28504	12
28509	12
28514	11
28519	11
28524	12
28529	12
28534	13
28539	13
28544	14
28549	13
28554	13
28559	13
28564	13
28569	13
28574	13
28579	12
28584	14
28589	13
28594	13
28599	14
28604	13
28609	12
28614	12
28619	11
28624	12
28630	13
28635	13
28640	12
28645	13
28650	12
28655	12
28660	12
28665	12
28788	30
28793	18
28798	11
28803	12
28808	11
28813	12
28818	13
28823	12
28828	12
28833	12
28838	12
28843	11
28848	12
28853	12
28858	11
28863	11
28868	12
28873	12
28878	12
28883	12
28888	12
28893	11
28898	11
28903	11
28908	11
28913	12
28918	12
28923	10
28928	11
28933	10
28938	11
28943	12
28948	13
28953	12
28958	12
28963	11
28968	12
28973	11
28978	11
28983	11
28988	11
28993	11
28998	11
29003	11
29008	11
29014	11
29019	12
29024	11
29029	11
29034	12
29039	11
29044	11
29167	27
29172	14
29177	12
29182	12
29187	12
29192	13
29197	14
29202	13
29207	12
29212	12
29217	11
29222	12
29227	11
29232	13
29237	13
29242	13
29247	13
29252	13
29257	13
29262	13
29267	12
29272	13
29277	13
29282	13
29287	13
29292	13
29297	13
29302	12
29307	13
29312	13
29317	12
29322	13
29327	13
29332	12
29337	13
29342	13
29347	13
29352	14
29357	13
29362	12
29367	12
29372	12
29377	11
29382	11
29387	12
29392	12
29398	12
29403	13
29408	12
29413	13
29418	13
29543	28
29548	19
29553	12
29558	12
29563	12
29568	12
29573	11
29578	10
29583	10
29588	10
29593	9
29598	8
29603	9
29608	9
29613	8
29618	10
29623	11
29628	10
29633	10
29638	11
29643	10
29648	11
29654	11
29659	12
29664	11
29669	11
29674	11
29679	12
29684	12
29689	12
29694	10
29699	11
29704	12
29709	11
29714	12
29719	12
29724	11
29729	10
29734	10
29739	10
29744	10
29749	11
29754	12
29759	11
29764	11
29769	11
29774	11
29779	11
29784	11
29789	12
29794	11
29799	12
29928	25
29933	16
29938	15
29943	14
29948	15
29953	15
29958	15
29963	15
29968	14
29973	15
29978	14
29983	14
29988	13
29993	13
29998	13
30003	12
30008	14
30013	13
30018	14
30023	14
30028	13
30033	13
30038	14
30043	13
30048	13
30053	14
30058	15
30063	15
30068	15
30073	14
30078	13
30083	14
30088	14
30093	14
30098	14
30103	14
30108	14
30113	14
30118	14
30123	14
30128	14
30133	14
30138	13
30143	13
30148	13
30153	13
30158	14
30163	14
30168	15
30173	13
30178	13
30302	28
30307	21
30312	15
30317	14
30322	14
30327	13
30332	14
30337	13
30342	14
30347	14
30352	13
30357	14
30362	13
30367	13
30372	14
30377	13
30382	14
30387	13
30392	13
30397	14
30402	14
30407	14
30412	13
30417	12
30422	13
30427	13
30432	14
30437	14
30442	15
30447	14
30452	14
30457	14
30462	13
30467	14
30472	14
30477	14
30482	13
30487	14
30492	14
30497	14
30502	13
30507	13
30512	12
30517	11
30522	12
30527	12
30532	13
30537	13
30542	14
30547	12
30552	12
30674	29
30679	15
30684	15
30689	13
30694	12
30699	12
30704	11
30709	12
30714	12
30720	13
30725	12
30730	13
30735	12
30740	12
30745	12
30750	12
30755	12
30760	13
30765	13
30770	12
30775	12
30780	12
30785	11
30790	11
30795	12
30800	11
30806	12
30811	12
30816	12
30821	12
30826	11
30831	11
30836	11
30841	11
30846	12
30851	12
30856	12
30861	12
30866	12
30871	12
30876	12
30881	12
30886	12
30891	13
30896	11
30901	12
30906	13
30911	13
30916	12
30921	12
30926	11
31048	11
31053	13
31058	13
31063	11
31068	11
31073	11
31078	11
31083	11
31088	12
31093	12
31098	11
31104	11
31109	11
31114	11
31119	11
31124	11
31129	12
31134	12
31139	12
31144	11
31149	11
31154	11
31159	11
31164	11
31169	11
31174	12
31179	11
31184	12
31190	12
31195	11
31200	11
31205	11
31210	11
31215	11
31220	11
31225	12
31230	11
31235	12
31240	11
31245	10
31250	11
31255	11
31260	11
31265	12
31270	11
31275	12
31280	11
31285	11
31290	11
31295	11
31300	10
31419	31
31424	16
31429	15
31434	14
31439	12
31444	11
31449	10
31454	11
31459	11
31464	11
31469	12
31474	11
31479	11
31484	12
31489	14
31494	13
31499	14
31504	14
31509	14
31514	13
31519	14
31524	14
31529	12
31534	12
31539	12
31544	12
31549	11
31554	12
31559	11
31564	11
31569	13
31574	13
31579	12
31584	13
31589	13
31594	13
31599	14
31604	14
31609	14
31614	13
31619	11
31624	12
31629	12
31634	12
31639	12
31644	11
31649	10
31654	11
31659	13
31664	14
31669	14
31674	15
31797	30
31802	17
31807	14
31812	13
31817	13
31822	14
31827	14
31832	16
31837	16
31842	17
31847	17
31852	17
