125 100 1 7 16
(2, 20, 6, 10.00), (code 0)
START
1763311, 0, prem 0
1763311, 0, 0
1763436, 0, 0
1763561, 0, 0
1763686, 0, 0
1763811, 0, 0
1763936, 0, 0
1764061, 0, 0
1764186, 0, 0
1764311, 0, 0
1764436, 0, 0
1764561, 0, 0
1764686, 0, 0
1764811, 0, 0
1764936, 0, 0
1765061, 0, 0
1765186, 0, 0
1765311, 0, prem 1
1765311, 0, 1
1765436, 0, 1
1765561, 0, 1
1765686, 0, 1
1765811, 0, 1
1765936, 0, 1
1766061, 0, 1
1766187, 0, 1
1766312, 0, 1
1766437, 0, 1
1766562, 0, 1
1766687, 0, 1
1766812, 0, 1
1766937, 0, 1
1767062, 0, 1
1767187, 0, 1
1767312, 0, prem 1
1767312, 0, 1
1767437, 0, 1
1767562, 0, 1
1767687, 0, 1
1767812, 0, 1
1767937, 0, 1
1768062, 0, 1
1768187, 0, 1
1768312, 0, 1
1768437, 0, 1
1768562, 0, 1
1768687, 0, 1
1768812, 0, 1
1768937, 0, 1
1769062, 0, 1
1769187, 0, 1
1769312, 0, prem 1
1769312, 0, 1
1769437, 0, 1
1769562, 0, 1
1769687, 0, 1
1769812, 0, 1
1769937, 0, 1
1770062, 0, 1
1770187, 0, 1
1770312, 0, 1
1770437, 0, 1
1770562, 0, 1
1770687, 0, 1
1770812, 0, 1
1770937, 0, 1
1771062, 0, 1
1771187, 0, 1
1771312, 0, prem 1
1771312, 0, 1
1771437, 0, 1
1771563, 0, 1
1771688, 0, 1
1771813, 0, 1
1771938, 0, 1
1772063, 0, 1
1772188, 0, 1
1772313, 0, 1
1772438, 0, 1
1772563, 0, 1
1772688, 0, 1
1772813, 0, 1
1772938, 0, 1
1773063, 0, 1
1773188, 0, 1
1773313, 0, prem 0
1773313, 0, 0
1773438, 0, 0
1773563, 0, 0
1773688, 0, 0
1773813, 0, 0
1773938, 0, 0
1774063, 0, 0
1774188, 0, 0
1774313, 0, 0
1774438, 0, 0
1774563, 0, 0
1774688, 0, 0
1774813, 0, 0
1774938, 0, 0
1775063, 0, 0
1775188, 0, 0
1775313, 0, prem 0
1775313, 0, 0
1775438, 0, 0
1775563, 0, 0
1775688, 0, 0
1775813, 0, 0
1775938, 0, 0
1776063, 0, 0
1776188, 0, 0
1776313, 0, 0
1776438, 0, 0
1776563, 0, 0
1776688, 0, 0
1776813, 0, 0
1776939, 0, 0
1777064, 0, 0
1777189, 0, 0
1777314, 0, bit 1
1777314, 0, 0
1777439, 0, 1
1777564, 0, 1
1777689, 0, 1
1777814, 0, 1
1777939, 0, 0
1778064, 0, 0
1778189, 0, bit 1
1778189, 0, 0
1778314, 0, 1
1778439, 0, 1
1778564, 0, 1
1778689, 0, 1
1778814, 0, 0
1778939, 0, 0
1779064, 0, bit 0
1779064, 0, 1
1779189, 0, 0
1779314, 0, 0
1779439, 0, 0
1779564, 0, 0
1779689, 0, 1
1779814, 0, 1
1779939, 0, bit 0
1779939, 0, 1
1780064, 0, 0
1780189, 0, 0
1780314, 0, 0
1780439, 0, 0
1780564, 0, 1
1780689, 0, 1
1780814, 0, bit 0
1780814, 0, 1
1780939, 0, 0
1781064, 0, 0
1781189, 0, 0
1781314, 0, 0
1781439, 0, 1
1781564, 0, 1
1781689, 0, bit 0
1781689, 0, 1
1781814, 0, 0
1781939, 0, 0
1782064, 0, 0
1782189, 0, 0
1782315, 0, 1
1782440, 0, 1
1782565, 0, bit 1
1782565, 0, 0
1782690, 0, 1
1782815, 0, 1
1782940, 0, 1
1783065, 0, 1
1783190, 0, 0
1783315, 0, 0
1783440, 0, bit 1
1783440, 0, 0
1783565, 0, 1
1783690, 0, 1
1783815, 0, 1
1783940, 0, 1
1784065, 0, 0
1784190, 0, 0
1784315, 0, bit 0
1784315, 0, 1
1784440, 0, 0
