125 60 4 14 16
(2, 20, 11, 10.00), (code 0)
(3, 258, 11, 10.00), (code 3)
(4, 496, 1, 10.00), (code 1)
(5, 734, 2, 10.00), (code 4)
START
512120, 0, prem 1
512120, 0, 1
512245, 0, 1
512370, 0, 1
512495, 0, 1
512620, 0, 1
512745, 0, 1
512870, 0, 1
512995, 0, 1
513120, 0, 1
513245, 0, 1
513370, 0, 1
513495, 0, 1
513620, 0, 1
513745, 0, 1
513870, 0, 1
513995, 0, 1
514120, 0, prem 1
514120, 0, 1
514245, 0, 1
514370, 0, 1
514495, 0, 1
514620, 0, 1
514745, 0, 1
514870, 0, 1
514995, 0, 1
515120, 0, 1
515245, 0, 1
515371, 0, 1
515496, 0, 1
515621, 0, 1
515746, 0, 1
515871, 0, 1
515996, 0, 1
516121, 0, prem 1
516121, 0, 1
516246, 0, 1
516371, 0, 1
516496, 0, 1
516621, 0, 1
516746, 0, 1
516871, 0, 1
516996, 0, 1
517121, 0, 1
517246, 0, 1
517371, 0, 1
517496, 0, 1
517621, 0, 1
517746, 0, 1
517871, 0, 1
517996, 0, 1
518121, 0, prem 0
518121, 0, 0
518246, 0, 0
518371, 0, 0
518496, 0, 0
518621, 0, 0
518746, 0, 0
518871, 0, 0
518996, 0, 0
519121, 0, 0
519246, 0, 0
519371, 0, 0
519496, 0, 0
519621, 0, 0
519746, 0, 0
519871, 0, 0
519996, 0, 0
520121, 0, prem 0
520121, 0, 0
520246, 0, 0
520371, 0, 0
520496, 0, 0
520621, 0, 0
520747, 0, 0
520872, 0, 0
520997, 0, 0
521122, 0, 0
521247, 0, 0
521372, 0, 0
521497, 0, 0
521622, 0, 0
521747, 0, 0
521872, 0, 0
521997, 0, 0
522122, 0, prem 0
522122, 0, 0
522247, 0, 0
522372, 0, 0
522497, 0, 0
522622, 0, 0
522747, 0, 0
522872, 0, 0
522997, 0, 0
523122, 0, 0
523247, 0, 0
523372, 0, 0
523497, 0, 0
523622, 0, 0
523747, 0, 0
523872, 0, 0
523997, 0, 0
524122, 0, prem 0
524122, 0, 0
524247, 0, 0
524372, 0, 0
524497, 0, 0
524622, 0, 0
524747, 0, 0
524872, 0, 0
524997, 0, 0
525122, 0, 0
525247, 0, 0
525372, 0, 0
525497, 0, 0
525622, 0, 0
525747, 0, 0
525872, 0, 0
525997, 0, 0
526123, 0, prem 0
526123, 0, 0
526248, 0, 0
526373, 0, 0
526498, 0, 0
526623, 0, 0
526748, 0, 0
