125 100 1 7 4
(2, 20, 4, 10.00), (code 1)
START
38792, 0, prem 0
38792, 0, 0
38917, 0, 0
39042, 0, 0
39168, 0, 0
39293, 0, prem 1
39293, 0, 1
39418, 0, 1
39543, 0, 1
39668, 0, 1
39793, 0, prem 0
39793, 0, 0
39918, 0, 0
40043, 0, 0
40168, 0, 0
40293, 0, prem 1
40293, 0, 1
40418, 0, 1
40543, 0, 1
40668, 0, 1
40793, 0, prem 0
40793, 0, 0
40918, 0, 0
41043, 0, 0
41168, 0, 0
41293, 0, prem 1
41293, 0, 1
41418, 0, 1
41543, 0, 1
41668, 0, 1
41793, 0, prem 1
41793, 0, 1
41918, 0, 1
42043, 0, 1
42168, 0, 1
42293, 0, bit 1
42293, 0, 0
42418, 0, 1
42543, 0, 0
42668, 0, 1
42793, 0, 0
42918, 0, 1
43043, 0, 1
43168, 0, bit 0
43168, 0, 1
43293, 0, 0
43418, 0, 1
43543, 0, 0
43668, 0, 1
43793, 0, 0
43918, 0, 0
44043, 0, bit 1
44043, 0, 0
44168, 0, 1
44293, 0, 0
44418, 0, 1
44544, 0, 0
44669, 0, 1
44794, 0, 1
44919, 0, bit 1
44919, 0, 0
45044, 0, 1
45169, 0, 0
45294, 0, 1
45419, 0, 0
45544, 0, 1
45669, 0, 1
45794, 0, bit 1
45794, 0, 0
45919, 0, 1
46044, 0, 0
46169, 0, 1
46294, 0, 0
46419, 0, 1
46544, 0, 1
46669, 0, bit 0
46669, 0, 1
46794, 0, 0
46919, 0, 1
47044, 0, 0
47169, 0, 1
47294, 0, 0
47419, 0, 0
47544, 0, bit 1
47544, 0, 0
47669, 0, 1
47794, 0, 0
47919, 0, 1
48044, 0, 0
48169, 0, 1
48294, 0, 1
48419, 0, bit 1
48419, 0, 0
48544, 0, 1
48669, 0, 0
48794, 0, 1
48919, 0, 0
49044, 0, 1
49169, 0, 1
49294, 0, bit 1
49294, 0, 0
49419, 0, 1
49544, 0, 0
49669, 0, 1
49794, 0, 0
49920, 0, 1
50045, 0, 1
50170, 0, bit 1
50170, 0, 0
50295, 0, 1
50420, 0, 0
50545, 0, 1
50670, 0, 0
50795, 0, 1
50920, 0, 1
51045, 0, bit 1
51045, 0, 0
51170, 0, 1
51295, 0, 0
51420, 0, 1
51545, 0, 0
51670, 0, 1
51795, 0, 1
51920, 0, bit 1
51920, 0, 0
52045, 0, 1
52170, 0, 0
52295, 0, 1
52420, 0, 0
52545, 0, 1
52670, 0, 1
52795, 0, bit 1
52795, 0, 0
52920, 0, 1
53045, 0, 0
53170, 0, 1
53295, 0, 0
53420, 0, 1
53545, 0, 1
53670, 0, bit 0
53670, 0, 1
53795, 0, 0
53920, 0, 1
54045, 0, 0
54170, 0, 1
54295, 0, 0
54420, 0, 0
54545, 0, bit 1
54545, 0, 0
54670, 0, 1
54795, 0, 0
54920, 0, 1
55045, 0, 0
55170, 0, 1
55296, 0, 1
55421, 0, bit 1
55421, 0, 0
55546, 0, 1
55671, 0, 0
55796, 0, 1
55921, 0, 0
56046, 0, 1
56171, 0, 1
56296, 0, bit 0
56296, 0, 1
56421, 0, 0
56546, 0, 1
56671, 0, 0
56796, 0, 1
56921, 0, 0
57046, 0, 0
57171, 0, bit 1
57171, 0, 0
57296, 0, 1
57421, 0, 0
57546, 0, 1
57671, 0, 0
57796, 0, 1
57921, 0, 1
58046, 0, bit 1
58046, 0, 0
58171, 0, 1
58296, 0, 0
58421, 0, 1
58546, 0, 0
58671, 0, 1
58796, 0, 1
58921, 0, bit 0
58921, 0, 1
59046, 0, 0
59171, 0, 1
59296, 0, 0
59421, 0, 1
59546, 0, 0
59671, 0, 0
59796, 0, bit 1
59796, 0, 0
59921, 0, 1
60046, 0, 0
60171, 0, 1
60296, 0, 0
60421, 0, 1
60546, 0, 1
60672, 0, bit 1
60672, 0, 0
60797, 0, 1
60922, 0, 0
61047, 0, 1
61172, 0, 0
61297, 0, 1
61422, 0, 1
61547, 0, bit 0
61547, 0, 1
61672, 0, 0
61797, 0, 1
61922, 0, 0
62047, 0, 1
62172, 0, 0
62297, 0, 0
62422, 0, bit 1
62422, 0, 0
62547, 0, 1
62672, 0, 0
62797, 0, 1
62922, 0, 0
63047, 0, 1
63172, 0, 1
63297, 0, bit 0
63297, 0, 1
63422, 0, 0
63547, 0, 1
63672, 0, 0
63797, 0, 1
63922, 0, 0
64047, 0, 0
64172, 0, bit 1
64172, 0, 0
64297, 0, 1
64422, 0, 0
64547, 0, 1
64672, 0, 0
64797, 0, 1
64922, 0, 1
65047, 0, bit 1
65047, 0, 0
65172, 0, 1
65297, 0, 0
65422, 0, 1
65547, 0, 0
65672, 0, 1
65797, 0, 1
65922, 0, bit 1
65922, 0, 0
66048, 0, 1
66173, 0, 0
66298, 0, 1
66423, 0, 0
66548, 0, 1
66673, 0, 1
66798, 0, bit 0
66798, 0, 1
66923, 0, 0
67048, 0, 1
67173, 0, 0
67298, 0, 1
67423, 0, 0
67548, 0, 0
67673, 0, bit 1
67673, 0, 0
67798, 0, 1
67923, 0, 0
68048, 0, 1
68173, 0, 0
68298, 0, 1
68423, 0, 1
68548, 0, bit 0
68548, 0, 1
68673, 0, 0
68798, 0, 1
68923, 0, 0
69048, 0, 1
69173, 0, 0
69298, 0, 0
69423, 0, bit 1
