2388323	16
2388341	15
2388346	14
2388352	13
2388357	13
2388362	14
2388367	14
2388372	14
2388377	14
2388382	14
2388387	14
2388392	14
2388397	14
2388402	14
2388407	14
2388412	13
2388417	13
2388422	15
2388427	15
2388432	15
2388438	15
2388443	14
2388448	14
2388453	14
2388458	14
2388463	14
2388468	13
2388473	15
2388478	14
2388483	13
2388488	14
2388493	14
2388498	12
2388503	14
2388508	14
2388513	15
2388518	14
2388523	12
2388528	14
2388533	14
2388538	13
2388543	13
2388548	14
2388553	14
2388558	16
2388563	15
2388568	14
2388573	15
2388578	14
2388583	14
2388588	14
2388593	15
2388598	15
2388603	14
2388608	14
2388613	14
2388618	14
2388623	13
2388628	13
2388633	14
2388638	15
2388643	14
2388648	14
2388653	15
2388658	14
2388663	14
2388668	15
2388673	15
2388678	14
2388683	14
2388688	14
2388694	14
2388699	13
2388704	14
2388709	14
2388714	14
2388719	14
2388724	14
2388729	15
2388734	14
2388739	14
2388744	14
2388749	14
2388754	14
2388759	14
2388764	14
2388769	15
2388774	16
2388779	13
2388784	15
2388789	14
2388794	14
2388799	14
2388804	14
2388809	14
2388814	14
2388819	14
2388824	14
2388829	15
2388834	14
2388839	14
2388844	13
2388849	14
2388854	13
2388859	13
2388864	12
2388869	13
2388874	13
2388879	13
2388884	13
2388889	12
2388894	13
2388899	13
2388904	13
2388909	13
2388914	14
2388919	13
2388924	13
2388929	13
2388934	13
2388939	12
2388944	14
2388950	14
2388955	14
2388960	14
2388965	14
2388970	14
2388975	14
2388980	14
2388985	14
2388990	14
2388995	14
2389000	13
2389005	13
2389010	13
2389015	13
2389020	13
2389025	13
2389030	13
2389035	13
2389040	13
2389045	14
2389050	14
2389055	14
2389060	13
2389065	14
2389070	14
2389075	12
2389080	15
2389085	14
2389090	14
2389095	13
2389100	12
2389105	14
2389110	14
2389115	13
2389120	13
2389125	14
2389130	14
2389135	14
2389140	13
2389145	13
2389150	12
2389155	14
2389160	14
2389165	13
2389170	14
2389175	13
2389180	12
2389185	15
2389190	15
2389195	15
2389200	16
2389206	13
2389211	14
2389216	14
2389221	13
2389226	13
2389231	13
2389236	13
2389241	13
2389246	13
2389251	14
2389256	15
2389261	14
2389266	14
2389271	13
2389276	13
2389281	12
2389286	13
2389291	13
2389296	13
2389301	13
2389306	12
2389311	12
2389316	13
2389321	13
2389326	14
2389331	13
2389336	13
2389341	13
2389346	13
2389351	13
2389356	14
2389361	14
2389366	14
2389371	14
2389376	13
2389381	13
2389386	13
2389391	13
2389396	13
2389401	13
2389406	14
2389411	14
2389416	14
2389421	13
2389426	14
2389431	13
2389436	13
2389441	14
2389446	14
2389451	14
2389456	14
2389462	13
2389467	13
2389472	13
2389477	13
2389482	13
2389487	14
2389492	13
2389497	12
2389502	14
2389507	13
2389512	13
2389517	13
2389522	12
2389527	13
2389532	14
2389537	14
2389542	14
2389547	13
2389552	13
2389557	13
2389562	14
2389567	13
2389572	13
2389577	14
2389582	14
2389587	14
2389592	14
2389597	15
2389602	14
2389607	14
2389612	13
2389617	15
2389622	14
2389627	14
2389632	16
2389637	15
2389642	14
2389647	13
2389652	14
2389657	14
2389662	14
2389667	14
2389672	13
2389677	14
2389682	14
2389687	15
2389692	14
2389697	13
2389702	15
2389707	14
2389712	14
2389718	13
2389723	13
2389728	12
2389733	14
2389738	14
2389743	14
2389748	14
2389753	15
2389758	14
2389763	13
2389768	15
2389773	15
2389778	15
2389783	15
2389788	15
2389793	14
2389798	14
2389803	14
2389808	15
2389813	14
2389818	15
2389823	15
2389828	15
2389833	16
2389838	14
2389843	16
2389848	15
2389853	15
2389858	15
2389863	14
2389868	15
2389873	15
2389878	15
2389883	15
2389888	14
2389893	15
2389898	15
2389903	15
2389908	15
2389913	15
2389918	15
2389923	15
2389928	14
2389933	15
2389938	15
2389943	14
2389948	14
2389953	13
2389958	13
2389963	12
2389968	14
2389974	14
2389979	14
2389984	15
2389989	15
2389994	14
2389999	14
2390004	15
2390009	14
2390014	14
2390019	14
2390024	15
2390029	15
2390034	15
2390039	14
2390044	14
2390049	14
2390054	13
2390059	15
2390064	14
2390069	14
2390074	13
2390079	13
2390084	14
2390089	14
2390094	14
2390099	12
2390104	14
2390109	14
2390114	14
2390119	12
2390124	13
2390129	13
2390134	13
2390139	12
2390144	13
2390149	13
2390154	12
2390159	13
2390164	13
2390169	13
2390174	14
2390179	14
2390184	14
2390189	13
2390194	13
2390199	12
2390204	13
2390209	14
2390214	14
2390219	14
2390224	13
2390230	13
2390235	13
2390240	13
2390245	12
2390250	12
2390255	11
2390260	12
2390265	12
2390270	12
2390275	15
2390280	12
2390285	12
2390290	13
2390295	13
2390300	13
2390305	14
2390310	12
2390315	13
2390320	13
2390325	13
2390330	12
2390335	11
2390340	13
2390345	13
2390350	13
2390355	13
2390360	12
2390365	12
2390370	13
2390375	13
2390380	14
2390385	14
2390390	13
2390395	13
2390400	11
2390405	13
2390410	13
2390415	12
2390420	13
2390425	13
2390430	14
2390435	14
2390440	12
2390445	14
2390450	14
2390455	14
2390460	13
2390465	14
2390470	14
2390475	14
2390480	13
2390486	13
2390491	13
2390496	13
2390501	13
2390506	13
2390511	12
2390516	15
2390521	14
2390526	14
2390531	12
2390536	14
2390541	13
2390546	14
2390551	14
2390556	14
2390561	15
2390566	14
2390571	13
2390576	14
2390581	14
2390586	13
2390591	13
2390596	14
2390601	14
2390606	14
2390611	14
2390616	13
2390621	15
2390626	14
2390631	14
2390636	14
2390641	14
2390646	14
2390651	14
2390656	13
2390661	14
2390666	14
2390671	12
2390676	12
2390681	14
2390686	14
