32826	9
33446	11
33451	8
33456	10
33461	9
33466	10
33471	8
33476	10
33481	10
33486	10
33491	10
33496	9
33501	10
33506	10
33511	10
33516	10
33521	10
33526	10
33531	10
33536	10
33541	10
33546	10
33551	9
33556	10
33561	10
33566	10
33571	9
33576	9
33581	8
33586	10
33591	9
33596	8
33601	10
33606	10
33611	10
33616	10
33622	9
33627	9
33632	10
33637	10
33642	10
33647	10
33652	9
33657	9
33662	8
33667	9
33672	10
33677	10
33682	9
33687	8
33692	9
33697	10
33702	10
33707	9
33713	11
33718	11
33723	10
33728	10
33733	9
33738	10
33743	9
33748	10
33753	10
33758	10
33763	9
33768	11
33773	10
33778	10
33783	9
33788	10
33793	11
33798	10
33803	10
33808	10
33813	9
33818	9
33823	9
33828	9
33833	9
33838	9
33843	10
33848	10
33853	10
33858	10
33863	10
33868	11
33873	9
33878	10
33883	10
33888	9
33893	10
33898	10
33903	11
33908	10
33913	10
33918	10
33923	10
33928	9
33933	9
33938	9
33943	10
33948	10
33953	9
33958	11
33963	9
33968	10
33973	10
33978	10
33983	11
33988	9
33993	10
33998	11
34003	10
34008	10
34013	11
34018	8
34023	10
34028	10
34033	10
34038	9
34043	9
34048	10
34053	10
34058	9
34063	9
34068	11
34073	10
34078	10
34083	10
34088	10
34093	9
34098	9
34103	10
34108	9
34113	9
34118	9
34123	11
34128	10
34134	9
34139	9
34144	9
34149	10
34154	8
34159	9
34164	9
34169	10
34174	9
34179	10
34184	9
34189	9
34194	10
34199	9
34204	10
34209	8
34214	9
34219	10
34224	10
34229	9
34234	9
34239	10
34244	10
34249	11
34254	9
34259	10
34264	8
34269	10
34274	10
34279	10
34284	9
34289	9
34294	10
34299	10
34304	10
34309	9
34314	10
34319	10
34324	10
34329	9
34334	9
34339	9
34344	8
34349	10
34354	10
34359	9
34364	9
34369	11
34374	10
34379	10
34384	9
34390	11
34395	11
34400	9
34405	10
34410	10
34415	10
34420	10
34425	9
34430	8
34435	9
34440	10
34445	10
34450	10
34455	8
34460	10
34465	10
34470	10
34475	9
34480	10
34485	9
34490	10
34495	11
34500	10
34505	11
34510	10
34515	10
34520	12
34525	10
34530	9
34535	9
34540	10
34545	11
34550	10
34555	9
34560	9
34565	9
34570	10
34575	9
34580	9
34585	9
34590	9
34595	10
34600	10
34605	10
34610	9
34615	11
34620	10
34625	9
34630	9
34635	10
34640	9
34646	10
34651	10
34656	9
34661	10
34666	9
34671	11
34676	10
34681	10
34686	10
