585545	5
585560	7
585565	10
585570	10
585575	9
585580	9
585585	7
585590	8
585595	8
585600	9
585605	8
585610	8
585615	7
585620	8
585625	8
585630	7
585635	7
585640	8
585645	8
585650	8
585655	8
585660	8
585665	8
585670	7
585675	8
585680	8
585686	7
585691	8
585696	6
585701	8
585706	8
585711	7
585716	8
585721	7
585726	8
585731	8
585736	7
585741	8
585746	9
585751	9
585756	9
585761	9
585766	9
585771	8
585776	8
585781	8
585786	8
585791	8
585796	8
585801	9
585806	8
585811	8
585816	5
585821	9
585826	9
585831	6
585836	8
585841	8
585846	8
585851	7
585856	9
585861	8
585866	8
585871	9
585876	8
585881	8
585886	8
585891	8
585896	8
585901	9
585906	8
585911	8
585916	8
585921	8
585926	8
585931	8
585936	8
585942	9
585947	9
585952	9
585957	9
585962	9
585967	9
585972	8
585977	8
585982	8
585987	7
585992	8
585997	7
586002	7
586007	8
586012	8
586017	9
586022	9
586027	9
586032	9
586037	9
586042	8
586047	9
586052	8
586057	8
586062	8
586067	8
586072	5
586077	9
586082	9
586087	9
586092	8
586097	8
586102	9
586107	9
586112	9
586117	8
586122	9
586127	8
586132	9
586137	8
586142	8
586147	8
586152	9
586157	8
586162	8
586167	8
586172	7
586177	7
586182	8
586187	8
586192	8
586198	9
586203	9
586208	8
586213	8
586218	8
586223	7
586228	8
586233	8
586238	8
586243	8
586248	8
586253	8
586258	8
586263	8
586268	6
586273	8
586278	8
586283	8
586288	7
586293	8
586298	8
586303	8
586308	7
586313	8
586318	7
586323	6
586328	4
586333	8
586338	7
586343	8
586348	8
586353	7
586358	7
586363	8
586368	8
586373	7
586378	8
586383	8
586388	8
586393	8
586398	8
586403	9
586408	8
586413	8
586418	8
586423	7
586428	8
586433	8
586438	8
586443	7
586448	8
586454	7
586459	7
586464	8
586469	8
586474	8
586479	8
586484	8
586489	8
586494	8
586499	8
586504	8
586509	8
586514	8
586519	8
586524	8
586529	8
586534	8
586539	9
586544	8
586549	8
586554	8
586559	8
586564	8
586569	8
586574	8
586579	9
586584	5
586589	10
586594	9
586599	8
586604	9
586609	7
586614	8
586619	8
586624	6
586629	8
586634	7
586639	6
586644	8
586649	8
586654	7
586659	7
586664	8
586669	8
586674	7
586679	9
586684	9
586689	9
586694	7
586699	8
586704	8
586710	7
586715	8
586720	7
586725	7
586730	8
586735	8
586740	9
586745	8
586750	9
586755	8
586760	9
586765	9
586770	9
586775	9
586780	8
586785	8
586790	9
586795	7
586800	7
586805	8
586810	7
586815	8
586820	8
586825	8
586830	8
586835	9
586840	5
586845	10
586850	9
586855	10
586860	8
586865	8
586870	9
586875	9
586880	8
586885	8
586890	8
586895	8
586900	8
586905	8
586910	8
586915	8
586920	8
586925	8
586930	8
586935	8
586940	8
586945	8
586950	8
586955	8
586960	7
586966	8
586971	8
586976	8
586981	7
586986	7
586991	7
586996	6
587001	8
587006	8
587011	7
587016	8
587021	8
587026	8
587031	8
587036	8
587041	8
587046	8
587051	7
587056	7
587061	7
587066	7
587071	8
587076	7
587081	7
587086	7
587091	8
587096	4
587101	7
587106	8
587111	8
587116	8
587121	9
587126	9
587131	9
587136	9
587141	9
587146	8
587151	8
587156	8
587161	8
587166	7
587171	7
587176	8
587181	7
587186	7
587191	8
587196	7
587201	8
587206	8
587211	9
587216	9
587222	8
587227	7
587232	8
587237	8
